"Ê¡","ÊÐ","ÏØ","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X39","X40","X41","X42","X43","total"
51,5133,513323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8369,0,0,0,0,0,0,0,0,0,8369
51,5133,513333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2745,0,0,0,0,0,0,0,0,0,2745
51,5133,513334,0,4560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4560
51,5133,513335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662,0,0,0,0,0,0,0,0,0,0,0,7662
51,5134,513401,23546,38304,78664,158971,0,0,0,2447,0,5147,0,0,2663,50517,28912,0,0,11119,120934,1088993,582599,0,0,5408,0,7723,0,0,0,0,2205947
51,5134,513423,11000,0,45676,0,0,0,0,0,0,0,0,0,24679,4927,0,0,0,0,17674,0,0,0,0,0,0,0,0,0,0,0,103956
51,5134,513424,16086,0,0,0,0,0,0,0,0,0,0,0,0,7075,0,0,0,0,61975,108436,44807,0,0,0,0,0,0,0,0,0,238379
51,5134,513425,4758,0,0,0,0,0,0,0,0,0,0,0,0,17884,0,0,0,0,11719,714,16899,0,0,0,0,0,0,0,0,0,51974
51,5134,513426,19793,0,0,0,25417,0,0,0,0,0,0,0,0,39607,0,0,0,0,24428,0,570833,0,0,0,0,0,0,0,0,0,680078
51,5134,513427,19935,0,0,0,25280,0,0,0,0,0,0,0,0,3053,0,0,0,0,17094,5341,1528,0,0,0,0,0,0,0,0,0,72231
51,5134,513428,0,151964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11145,9575,0,0,0,0,0,0,0,0,0,0,172684
51,5134,513429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1941
51,5134,513431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2122,0,0,0,0,0,0,0,0,0,0,0,2122
51,5134,513432,0,0,25125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11254,54061,0,0,0,0,0,0,0,0,0,0,90440
51,5134,513433,0,0,0,0,2995,0,0,0,0,0,0,0,0,0,0,0,0,0,20825,0,85037,0,0,0,0,0,0,0,0,19194,128051
51,5134,513434,23241,9955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,82172,56194,74768,0,0,0,0,0,0,0,0,0,248955
51,5134,513435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13216,0,0,0,0,0,0,1230,0,0,0,0,14446
51,5134,513436,0,0,0,0,0,0,0,0,0,0,0,0,0,25926,0,9668,0,0,5523,0,0,0,0,0,0,0,0,0,0,0,41117
51,5134,513437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6976,0,0,0,0,0,0,0,0,0,0,0,6976
52,5201,520102,46270,394457,3625,0,0,56187,0,14228,0,13958,13173,0,0,23758,97463,0,0,23159,40557,266429,0,20721,28076,2219,19043,64875,0,23519,0,0,1151717
52,5201,520103,0,886,53881,9971610,0,0,0,0,672,47884,199343,2440,0,125285,654509,0,763075,10425,7895,0,0,6986,820,61599,81619,0,0,0,13602,0,12002531
52,5201,520111,32510,10229,2936,0,0,0,0,0,0,0,3358,0,0,11120,208222,0,155034,1886,89286,29386,30240,0,11385,18412,81376,1891,0,0,0,0,687271
52,5201,520112,56218,75414,1190,0,0,0,0,0,0,6735,16327,0,0,37743,769719,0,22411,91361,25759,2901,2352,1279,77,10848,961,112346,352046,156757,0,0,1742444
52,5201,520113,43314,16361,79308,0,0,0,0,0,0,209,5349,0,0,35199,29937,0,0,5151,60563,78356,2458609,4705,12853,0,322594,65298,0,0,0,0,3217806
52,5201,520114,0,0,0,0,0,0,0,0,0,0,367,0,0,9854,43092,0,8744,21533,566,0,0,1032,45477,266649,121655,148070,470272,0,318813,0,1456124
52,5201,520121,22259,0,0,0,0,0,0,0,0,0,0,0,0,1015653,0,0,0,0,32690,0,0,0,0,0,0,0,0,0,0,0,1070602
52,5201,520122,0,27139,0,0,0,0,0,0,0,0,0,0,0,1107961,249050,0,0,34821,0,0,105787,0,0,0,0,0,0,0,0,0,1524758
52,5201,520123,0,0,0,0,0,0,0,0,0,0,0,0,0,23137,581219,0,0,0,45161,54459,0,0,5673,0,12481,0,0,0,0,0,722130
52,5201,520181,11106,7473,0,0,14588,0,0,0,0,1325,0,0,0,263198,171431,0,0,78429,133302,420229,0,0,333,0,0,0,0,0,6343,0,1107757
52,5202,520201,0,9387,35154,0,0,0,0,0,0,0,0,0,66670,0,0,0,0,0,102270,2455901,11328,371934,0,0,0,0,0,0,0,0,3052644
52,5202,520203,0,0,0,0,0,0,0,0,0,0,0,0,16015,0,31416,0,0,0,13485,0,0,0,0,0,41863,0,0,0,0,0,102779
52,5202,520221,0,0,0,0,0,0,0,0,0,1590,0,0,203992,0,0,0,0,0,0,0,716526,0,0,0,0,0,0,0,0,0,922108
52,5202,520222,0,0,5163,0,0,0,0,0,0,0,0,0,689856,50027,248,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,745620
52,5203,520302,47176,4813,14302,0,22894,0,0,0,0,1821,31299,0,0,307697,393691,0,0,6581,152340,717516,540260,384028,79734,66400,0,0,0,0,0,0,2770552
52,5203,520303,60550,112912,10921,71486,0,18413,0,0,188,0,3596,0,0,31718,92640,0,0,22137,68641,8559,2360,0,216724,84015,38698,561899,0,0,52211,0,1457668
52,5203,520321,128489,103613,5337,0,0,5227,0,0,0,0,494,0,0,95994,148678,0,0,0,195911,280841,538706,1274,2721,85033,2682,0,0,0,0,0,1595000
52,5203,520322,0,0,0,0,0,0,0,0,0,0,0,0,0,42899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42899
52,5203,520323,46804,0,0,0,0,0,0,0,0,0,1068,0,0,2126,0,0,0,3923,12046,216,0,0,0,0,19440,34196,0,0,0,0,119819
52,5203,520324,27109,20836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8612,0,0,0,0,0,0,0,0,0,0,0,56557
52,5203,520325,0,0,0,0,0,0,0,0,0,0,0,0,0,1485,0,0,0,0,2564,0,0,0,0,0,0,0,0,0,0,0,4049
52,5203,520326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4755,0,0,0,0,0,0,0,0,0,0,0,4755
52,5203,520327,21367,0,22347,0,0,0,0,301,0,2671,0,0,0,1320,0,0,0,1701,5281,0,0,0,0,1353,0,0,0,0,0,0,56341
52,5203,520328,45661,0,16441,45068,0,0,0,0,0,0,0,0,0,1726,2869,0,0,0,84390,0,0,3204,2138,0,0,0,0,0,0,0,201497
52,5203,520329,7157,0,0,0,0,0,0,0,0,0,0,0,0,25747,3814,0,0,0,13387,0,0,0,0,0,0,0,0,0,0,0,50105
52,5203,520330,0,0,23345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16173,0,0,0,0,0,0,0,0,0,0,0,39518
52,5203,520381,5480,0,7160,0,0,0,0,72866,0,918,0,0,0,446949,0,0,0,12105,5314,0,0,14497,0,0,0,0,0,0,0,0,565289
52,5203,520382,0,0,6971710,0,0,0,0,0,0,22514,3244,0,0,0,0,0,0,0,21757,0,0,0,0,0,0,0,0,0,0,0,7019225
52,5204,520402,38355,3470,22934,0,12442,1451,0,0,0,3392,0,0,0,59365,182629,0,0,0,5282,0,64059,1006,41015,3704,0,8377,0,0,0,0,447481
52,5204,520421,27975,0,0,0,0,0,0,0,0,3391,0,0,0,28203,14858,0,0,4900,33841,3691,60767,0,0,46093,0,2276,0,0,5230,0,231225
52,5204,520422,2587,0,274,0,0,0,0,0,0,0,0,0,0,641,0,0,0,5461,66490,12330,0,0,0,0,0,0,0,0,0,0,87783
52,5204,520423,28590,0,8518,0,0,0,0,0,0,2855,0,0,0,112024,0,0,0,0,2662,1128,0,0,0,0,0,0,0,0,0,0,155777
52,5204,520424,0,0,0,0,0,0,0,0,0,0,0,0,1196,0,0,0,0,0,6106,87964,0,0,0,0,0,0,0,0,0,0,95266
52,5204,520425,0,0,0,0,0,0,0,0,0,0,0,0,0,32973,0,0,0,0,6430,2728,16283,0,0,0,0,0,0,0,0,0,58414
52,5222,522201,28500,0,0,47799,0,0,23571,0,0,0,0,0,0,7977,0,0,0,0,5133,111933,0,0,0,0,0,0,0,0,5711,0,230624
52,5222,522222,0,1277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1712,16922,10877,0,0,0,0,0,0,0,0,0,0,30788
52,5222,522223,7745,0,0,0,0,0,0,0,0,0,0,0,0,93827,0,0,0,0,14333,197544,8612,0,0,0,0,0,0,0,0,0,322061
52,5222,522224,14579,0,19828,0,0,0,0,815,0,0,0,0,0,0,0,0,0,0,5144,0,0,0,0,0,0,0,0,0,0,0,40366
52,5222,522225,12494,0,0,0,0,0,0,0,0,0,0,0,0,10646,0,0,0,0,9190,0,0,0,0,0,2302,0,0,0,0,0,34632
52,5222,522226,17018,0,1879,0,0,0,0,2179,0,0,0,0,4442,2450,0,0,0,0,13361,25597,0,0,0,0,0,0,0,0,1892,0,68818
52,5222,522227,9538,0,19771,0,0,0,0,390,0,0,0,0,0,0,0,0,0,2743,36129,0,3005,0,0,0,0,0,0,0,0,0,71576
52,5222,522228,0,0,9809,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,17141,0,0,0,0,0,0,0,0,0,0,0,28696
52,5222,522229,0,0,0,0,0,0,0,0,0,0,0,0,0,3421,0,0,0,0,107,333390,0,0,0,0,0,0,0,0,0,0,336918
52,5222,522230,0,0,10959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116167,89787,0,0,0,0,0,0,0,0,0,216913
52,5223,522301,49950,0,64437,0,0,0,0,0,0,0,7760,0,20184,342697,84377,0,0,0,139674,218084,0,0,0,0,0,0,0,0,0,0,927163
52,5223,522322,0,0,0,0,0,0,0,0,0,0,0,0,6014,0,0,0,0,0,12869,9232,7440,0,0,0,0,0,0,0,0,0,35555
52,5223,522323,0,0,0,0,0,0,0,0,0,0,0,0,0,18418,0,0,0,0,2062,0,0,0,0,0,0,0,0,0,0,0,20480
52,5223,522324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15753,0,0,0,0,0,0,0,0,0,0,0,15753
52,5223,522325,1638,0,0,0,0,0,0,0,0,0,0,0,16749,0,0,0,0,0,7678,25009,205579,0,0,0,0,0,0,0,0,0,256653
52,5223,522326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2363,0,0,0,0,0,0,0,0,0,0,0,2363
52,5223,522327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6132,0,0,0,0,0,0,0,0,0,0,0,6132
52,5223,522328,0,0,0,0,0,0,0,0,0,0,0,0,36563,292356,0,0,0,142,10660,96448,12103,0,0,0,0,0,0,0,0,0,448272
52,5224,522401,26672,0,1911,0,3659,0,0,0,0,1704,0,0,0,88447,18888,0,0,0,20687,0,0,0,0,2603,4240,0,0,0,0,0,168811
52,5224,522422,0,0,0,0,0,0,0,0,0,0,0,0,0,1720,0,0,0,0,19720,0,0,0,0,0,0,0,0,0,0,0,21440
52,5224,522423,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,0,0,0,0,0,0,0,0,0,0,0,2035
52,5224,522424,14881,213,21920,0,0,0,0,0,0,0,0,0,0,587,0,0,0,0,9031,0,0,0,0,0,0,0,0,0,0,0,46632
52,5224,522425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13020,0,0,0,0,0,0,0,0,0,0,0,13020
52,5224,522426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2098,0,0,0,0,0,0,0,0,0,0,0,2098
52,5224,522427,21659,0,0,0,0,0,0,0,0,0,0,0,42890,0,0,0,0,0,10237,159163,150195,0,0,0,0,0,0,0,0,0,384144
52,5224,522428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3828,38811,94689,0,0,0,0,0,0,0,0,0,137328
52,5226,522601,978,2533,0,0,27133,0,0,15468,0,16023,0,0,0,32285,27403,3111,0,0,73689,33321,252902,6962,11931,0,0,5336,27842,0,0,0,536917
52,5226,522622,814,0,375,0,3086,0,0,1953,0,0,0,0,0,0,0,0,0,0,10658,0,7682,0,0,0,0,0,0,0,0,0,24568
52,5226,522623,0,0,0,0,0,0,0,0,0,0,0,0,0,4744,0,0,0,0,3159,0,197947,0,0,0,0,0,0,0,0,0,205850
52,5226,522624,0,0,0,0,0,0,0,12506,0,0,0,12809,0,0,29450,0,0,0,10226,0,12529,0,0,0,0,0,0,0,0,0,77520
52,5226,522625,0,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,0,0,0,32854,1335,0,0,0,0,0,0,0,0,0,37555
52,5226,522626,0,0,0,0,0,0,0,0,0,0,0,0,0,1409,0,0,0,0,12659,149479,0,0,0,0,0,0,0,0,0,0,163547
52,5226,522627,0,0,0,0,0,0,0,4230,0,0,0,0,0,34168,0,0,0,0,18266,0,0,0,0,0,0,0,0,0,0,0,56664
52,5226,522628,0,0,0,0,0,0,0,12968,0,0,0,0,0,0,0,0,0,0,3609,0,0,0,0,0,0,0,0,0,0,0,16577
52,5226,522629,3677,0,0,0,0,0,0,4513,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10290
52,5226,522630,0,0,0,0,0,0,0,0,0,0,0,0,0,984,0,0,0,0,0,61054,0,0,0,0,0,0,0,0,0,0,62038
52,5226,522631,2477,0,0,0,0,0,0,0,0,0,0,0,0,4773,0,0,0,0,4980,0,91694,0,0,0,0,0,0,0,0,0,103924
52,5226,522632,0,0,0,0,0,0,0,34523,0,0,0,0,0,0,0,0,0,0,0,0,4446,0,0,0,0,0,0,0,0,0,38969
52,5226,522633,0,0,0,0,0,0,0,12476,0,0,0,0,0,0,0,0,0,0,3331,9510,11881,0,0,0,0,0,0,0,0,0,37198
52,5226,522634,0,0,0,0,0,0,0,1828,0,0,0,0,0,0,0,0,0,0,0,69630,0,0,0,0,0,0,0,0,0,0,71458
52,5226,522635,0,0,0,0,0,0,0,2672,0,0,0,0,0,29315,0,0,0,0,9012,36080,41522,0,0,3307,0,0,0,0,0,0,121908
52,5226,522636,77,0,8102,0,0,0,0,9263,0,0,0,0,0,0,0,0,0,0,11313,1150,17101,0,0,0,0,0,0,0,0,0,47006
52,5227,522701,19060,3779,4453,51695,18750,0,0,6252,0,223,0,0,0,86226,120530,0,0,898,107403,126705,0,1231,42132,96689,1421,5958,0,18334,0,0,711739
52,5227,522702,461,0,0,0,0,0,0,0,0,0,0,0,0,1547230,0,0,0,3668,7627,84439,0,0,1859,7782,0,0,0,0,0,0,1653066
52,5227,522722,0,0,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5875,0,0,0,0,0,0,0,0,0,0,7271
52,5227,522723,0,0,10981,0,0,0,0,0,0,29911,56362,0,0,12638,0,0,0,0,10644,0,2861,0,0,3973,0,0,0,0,0,0,127370
52,5227,522725,18007,0,0,0,7224,0,0,0,0,0,0,0,0,125728,0,0,0,0,21734,18701,0,0,0,0,0,0,0,0,0,0,191394
52,5227,522726,530,2249,0,0,0,0,0,5012,0,2192,0,7416,0,0,0,0,0,0,11239,118906,85120,0,0,0,0,0,0,0,0,0,232664
52,5227,522727,0,0,8409,0,0,0,0,1598,0,0,0,0,0,15182,0,0,0,0,48900,0,830,0,0,0,0,0,0,0,0,0,74919
52,5227,522728,7970,0,2930,0,0,0,0,0,0,0,0,0,0,0,195969,0,0,0,11972,35795,0,0,0,0,0,0,0,0,0,0,254636
52,5227,522729,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9901,154079,0,0,0,0,1787,0,0,0,0,0,166359
52,5227,522730,0,0,12061,0,0,0,0,0,0,0,0,0,0,2490,460206,0,0,0,48369,301653,0,0,0,0,0,53627,0,0,0,0,878406
52,5227,522731,84851,10235,0,0,0,0,0,0,0,6241,5219,0,0,181292,17022,0,0,0,4885,113085,2964,8725,150427,4039,0,27637,0,0,0,0,616622
52,5227,522732,960,0,0,0,0,0,0,17236,0,0,0,0,0,0,0,0,0,0,17885,0,14240,0,0,0,0,0,0,0,0,0,50321
53,5301,530102,62107,17181,68922,23419473,0,16719,0,18422,4525,0,661155,0,9037,254961,1722038,0,0,87120,54470,1710,2472364,47340,82110,115758,76955,145834,125360,38124,9765,0,29511450
53,5301,530103,15286,1563,25891,0,0,6966,0,0,16368,2848,13345,0,755,67969,159393,397763,21824,55497,48077,0,304890,2074,698817,115386,453871,80558,175299,0,0,0,2664440
53,5301,530111,305766,54308,158337,737466,0,3309,0,3074,1050,34346,103832,1943,3474,42806,349250,0,656,84154,102298,42584,108825,14112,389641,379796,432982,213170,13340,93737,2951,0,3677207
53,5301,530112,19553,61886,99,0,45437,3300,0,14989,1739,4763,67791,0,0,946884,219307,0,0,8876,86928,14064,20948,27096,63477,2367,146797,344646,0,95803,0,0,2196750
53,5301,530113,0,0,0,0,0,0,0,0,0,1867,0,0,0,29087,19614,0,0,5140,27454,13327,1063890,0,2901,5955,12641,33814,0,0,0,0,1215690
53,5301,530121,34385,4840,36644,0,0,0,0,0,0,0,10856,0,9198,13077,980,0,0,6060,54773,107981,1243028,57830,6017,433,0,21722,0,0,0,0,1607824
53,5301,530122,0,0,0,0,0,0,0,0,0,0,0,0,0,115716,0,0,0,0,19800,55916,0,0,78996,0,0,791,0,12038,0,0,283257
53,5301,530124,0,5385,1441,0,0,0,0,0,0,1020,0,0,0,186080,0,0,0,5000,4176,4499,0,0,0,0,0,28304,0,0,0,0,235905
53,5301,530125,49776,19004,0,0,0,8326,2666,0,0,16025,0,0,0,90268,0,0,0,807,59095,114004,0,0,11749,0,0,0,0,0,4080,0,375800
53,5301,530126,0,0,2479,65224,0,0,0,0,0,0,0,0,12569,0,0,0,0,0,21052,0,0,99373,0,0,0,0,0,0,3137,0,203834
53,5301,530127,15250,0,23265,0,1810,0,0,0,0,11840,9438,0,19869,77415,2432,0,9962,0,53717,9875,6451,32627,21614,0,14790,0,0,0,0,0,310355
53,5301,530128,4407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45797,0,32867,0,0,0,0,0,0,0,0,0,83071
53,5301,530129,0,0,6993,0,0,0,0,0,0,0,0,0,5951,226787,2470,0,0,0,30281,0,0,0,0,0,0,0,0,0,0,0,272482
53,5301,530181,61562,0,13634,0,0,0,0,1516,0,0,0,0,180704,1323038,0,0,2434,20098,104214,3021087,8026,36480,10056,42925,0,2765,11403,0,0,37549,4877491
53,5303,530302,14066,0,0,207104,49167,0,0,0,0,21981,34177,0,439714,21430,41271,0,0,6304,45378,299078,2845726,4726,11890,37228,115457,78,0,0,131701,0,4326476
53,5303,530321,0,0,0,0,0,0,0,0,0,0,0,0,109986,19853,0,0,0,7174,15788,278489,102624,10083,0,0,0,0,0,0,0,0,543997
53,5303,530322,9433,26061,0,0,33000,0,0,0,0,63725,3269,0,0,566590,0,0,0,676,89269,13154,100184,0,0,0,0,0,0,0,0,0,905361
53,5303,530323,0,187,0,0,0,0,0,0,0,0,0,0,306937,12933,0,0,0,5755,38804,0,11420,0,5438,0,0,0,0,0,0,0,381474
53,5303,530324,33390,0,0,0,0,0,0,0,0,0,0,0,11997,89837,0,0,0,10180,16336,12395,389325,0,0,0,0,0,0,0,0,0,563460
53,5303,530325,45258,0,0,0,0,0,0,0,0,0,0,0,158396,0,0,0,0,0,8560,127075,56381,0,0,0,0,0,0,0,0,0,395670
53,5303,530326,0,0,0,0,0,0,0,0,0,5001,0,0,0,65161,0,0,0,0,27315,0,211755,0,0,0,0,1462,0,0,0,0,310694
53,5303,530328,98592,0,2998,0,0,0,0,0,0,7130,0,0,556221,330975,0,0,0,8463,15807,70375,932849,0,0,75851,0,0,0,0,0,0,2099261
53,5303,530381,63461,0,0,0,0,0,0,0,0,2898,0,0,0,678718,0,0,0,11465,79930,65295,354758,0,0,0,0,0,0,0,0,0,1256525
53,5304,530402,51099,3685,0,18421394,0,0,0,4736,0,164229,218503,0,0,136495,127126,0,0,101575,79322,1276406,28507,3720,31599,0,4525,68774,0,0,0,0,20721695
53,5304,530421,46326,0,0,64461,0,0,0,0,0,75702,0,0,0,425704,0,0,0,0,41512,0,0,0,0,0,3024,0,0,0,0,10886,667615
53,5304,530422,18015,8607,4313,0,0,0,0,0,0,0,0,0,0,299769,0,0,0,4170,17082,83950,0,3270,0,0,0,0,0,0,0,0,439176
53,5304,530423,5537,0,0,4906,0,0,0,0,0,80725,161573,0,0,68494,0,0,0,0,44945,5370,13469,12224,83547,0,0,76778,0,0,0,0,557568
53,5304,530424,4930,0,0,0,0,0,0,2096,0,0,9818,0,0,35121,0,0,0,0,46454,35754,0,0,0,0,0,1233,0,0,0,0,135406
53,5304,530425,0,13581,10317,0,0,0,0,0,0,0,0,0,0,0,2176,0,0,0,166968,54471,399485,0,0,0,0,0,0,0,0,0,646998
53,5304,530426,1554,4380,8125,0,0,0,0,0,0,0,0,0,8400,51609,0,0,0,0,3081,123155,11019,0,41796,0,0,0,0,0,0,0,253119
53,5304,530427,9762,0,0,0,0,0,0,0,0,0,0,0,0,4197,0,0,0,0,5349,262110,0,0,0,0,0,0,0,0,0,0,281418
53,5304,530428,93568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35904,17760,157432,0,0,0,0,0,0,0,0,0,304664
53,5305,530502,113149,1343,51872,130512,35001,0,0,10817,0,0,0,0,0,1678,8513,0,0,0,65223,43931,109472,0,0,0,0,1055,0,0,0,0,572566
53,5305,530521,664,0,6964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7650,0,0,0,0,0,0,0,0,0,15278
53,5305,530522,0,4578,48001,0,0,0,0,86836,0,0,0,0,0,2235,35169,0,0,0,3915,0,103985,0,0,0,0,0,0,0,0,0,284719
53,5305,530523,95334,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2964,0,220300,0,0,0,0,0,0,0,0,0,321289
53,5305,530524,63735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11386,0,43384,0,0,0,0,0,0,0,0,0,118505
53,5306,530602,13401,6213,31560,2161441,0,0,0,0,0,21836,142910,0,0,5375,20821,0,0,1211,107579,0,0,0,3933,0,0,0,0,0,16241,0,2532521
53,5306,530621,0,10500,0,0,0,0,0,0,0,0,0,0,0,72995,0,0,0,0,11330,0,35062,0,0,0,0,0,0,0,0,0,129887
53,5306,530622,6385,0,0,0,21608,0,0,0,0,0,0,0,0,0,0,0,0,0,14120,0,47913,0,0,0,0,0,0,0,0,0,90026
53,5306,530623,0,0,0,0,0,0,0,0,0,0,0,0,0,62133,0,0,0,0,13056,0,0,0,0,0,0,0,0,0,0,0,75189
53,5306,530624,0,0,0,0,0,0,0,0,0,4174,0,0,0,0,0,0,0,0,8139,5889,0,0,0,0,0,0,0,0,0,0,18202
53,5306,530625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7347,0,0,0,0,0,0,0,0,0,0,0,7347
53,5306,530626,0,0,0,0,0,0,0,0,0,9245,0,0,0,0,0,0,0,0,9869,0,0,0,0,0,0,0,0,0,0,0,19114
53,5306,530627,0,0,0,0,0,0,0,0,0,0,0,0,0,19551,0,0,0,0,23167,0,0,0,0,0,0,0,0,0,0,0,42718
53,5306,530629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13490,0,0,0,0,0,0,0,0,0,0,0,13490
53,5306,530630,0,0,0,0,0,0,0,0,0,0,0,0,0,842799,0,0,0,19019,2414,0,0,0,0,0,0,0,0,0,0,0,864232
53,5307,530702,2374,3716,0,0,3481,0,0,0,0,0,0,0,0,0,167,0,0,0,93985,0,0,0,15737,0,0,0,0,0,0,0,119460
53,5307,530721,40012,15518,0,0,0,0,0,0,0,0,0,0,0,0,22272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77802
53,5307,530722,66943,0,0,0,0,0,0,0,0,0,0,0,0,0,16072,0,0,0,92246,0,7598,0,0,0,0,0,0,0,0,0,182859
53,5307,530723,0,0,0,0,0,0,0,0,0,2242,0,0,57656,93631,0,0,0,0,28529,0,0,0,0,0,0,0,0,0,0,0,182058
53,5307,530724,16802,0,8345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11973,16554,0,0,0,0,0,0,0,0,0,0,53674
53,5308,530802,5029,0,105517,0,0,0,0,75513,0,0,0,0,0,3201,3196,0,0,0,114248,0,0,0,0,7271,0,0,0,0,0,0,313975
53,5308,530821,0,0,3194,0,0,0,0,21079,0,0,0,0,0,20723,0,0,0,0,56982,0,0,0,0,0,0,0,0,0,0,0,101978
53,5308,530822,9674,0,5635,0,0,0,0,7734,0,0,0,0,0,3909,0,0,0,0,1117,0,183368,0,0,0,0,0,0,0,0,0,211437
53,5308,530823,33143,0,0,0,4969,0,0,38142,0,0,0,0,0,22798,0,0,0,0,14650,0,0,0,0,0,0,0,0,0,0,0,113702
53,5308,530824,53607,0,5685,0,0,0,0,7566,0,300586,0,0,0,0,0,0,0,0,26823,10431,42259,0,0,0,0,0,0,0,0,0,446957
53,5308,530825,0,0,0,0,0,0,0,29630,0,0,0,0,0,11129,0,0,0,0,10178,0,0,0,0,0,0,0,0,0,0,0,50937
53,5308,530826,26774,0,9076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35850
53,5308,530827,58683,0,4288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62971
53,5308,530828,72598,0,7640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6416,0,59145,0,0,0,0,0,0,0,0,0,145799
53,5308,530829,25213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25213
53,5309,530902,17617,0,0,0,0,0,0,0,0,0,0,0,0,3730,0,0,0,0,421,15245,133752,0,0,0,0,0,0,0,0,0,170765
53,5309,530921,61416,0,74058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14791,5062,0,0,0,0,0,0,0,0,0,0,155327
53,5309,530922,117452,0,187053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14600,5801,0,0,0,0,0,0,0,0,0,0,0,324906
53,5309,530923,95075,0,6021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,0,0,0,0,0,0,0,0,0,0,0,103509
53,5309,530924,79946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2411,0,0,0,0,0,0,0,0,0,0,0,82357
53,5309,530925,62320,0,65602,0,0,0,0,0,0,14764,0,0,0,3218,0,0,0,0,0,17156,0,0,0,0,0,0,0,0,0,0,163060
53,5309,530926,178152,0,7427,0,0,0,0,0,0,0,0,0,0,0,3102,0,0,0,3975,0,0,0,0,0,0,0,0,0,0,0,192656
53,5309,530927,46177,0,2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11895,0,29269,0,0,0,0,0,0,0,0,0,89397
53,5323,532301,2173,10688,0,3350735,1832,0,0,0,0,43176,91466,0,0,136164,101129,0,0,6200,34785,0,449807,0,0,4728,4486,75705,0,0,0,0,4313074
53,5323,532322,0,3374,0,0,0,0,0,10614,0,0,0,0,0,56341,0,0,0,0,2072,0,0,0,0,0,0,0,0,0,0,0,72401
